county_name,police_dept,crime_type,count
BERGEN,WALLINGTON PD,rape,0
BERGEN,WALLINGTON PD,robbery,25.7
BERGEN,WASHINGTON TWP PD,assault,10.8
BERGEN,WASHINGTON TWP PD,auto_theft,10.8
BERGEN,WASHINGTON TWP PD,burglary,32.3
BERGEN,WASHINGTON TWP PD,larceny,86
BERGEN,WASHINGTON TWP PD,murder,0
BERGEN,WASHINGTON TWP PD,rape,0
BERGEN,WASHINGTON TWP PD,robbery,10.8
BERGEN,WESTWOOD PD,assault,0
BERGEN,WESTWOOD PD,auto_theft,8.9
BERGEN,WESTWOOD PD,burglary,142.6
BERGEN,WESTWOOD PD,larceny,231.7
BERGEN,WESTWOOD PD,murder,0
BERGEN,WESTWOOD PD,rape,0
BERGEN,WESTWOOD PD,robbery,0
BERGEN,WOOD-RIDGE PD,assault,0
BERGEN,WOOD-RIDGE PD,auto_theft,22
BERGEN,WOOD-RIDGE PD,burglary,0
BERGEN,WOOD-RIDGE PD,larceny,296.5
BERGEN,WOOD-RIDGE PD,murder,0
BERGEN,WOOD-RIDGE PD,rape,11
BERGEN,WOOD-RIDGE PD,robbery,0
BERGEN,WOODCLIFF LAKE PD,assault,0
BERGEN,WOODCLIFF LAKE PD,auto_theft,51.3
BERGEN,WOODCLIFF LAKE PD,burglary,34.2
BERGEN,WOODCLIFF LAKE PD,larceny,205.3
BERGEN,WOODCLIFF LAKE PD,murder,0
BERGEN,WOODCLIFF LAKE PD,rape,0
BERGEN,WOODCLIFF LAKE PD,robbery,0
BERGEN,WYCKOFF TWP PD,assault,0
BERGEN,WYCKOFF TWP PD,auto_theft,46.6
BERGEN,WYCKOFF TWP PD,burglary,52.4
BERGEN,WYCKOFF TWP PD,larceny,303
BERGEN,WYCKOFF TWP PD,murder,0
BERGEN,WYCKOFF TWP PD,rape,0
BERGEN,WYCKOFF TWP PD,robbery,5.8
BURLINGTON,BEVERLY CITY PD,assault,240.3
BURLINGTON,BEVERLY CITY PD,auto_theft,0
BURLINGTON,BEVERLY CITY PD,burglary,200.2
BURLINGTON,BEVERLY CITY PD,larceny,520.6
BURLINGTON,BEVERLY CITY PD,murder,0
BURLINGTON,BEVERLY CITY PD,rape,40
BURLINGTON,BEVERLY CITY PD,robbery,0
BURLINGTON,BORDENTOWN CITY PD,assault,130.8
BURLINGTON,BORDENTOWN CITY PD,auto_theft,0
BURLINGTON,BORDENTOWN CITY PD,burglary,52.3
BURLINGTON,BORDENTOWN CITY PD,larceny,366.2
BURLINGTON,BORDENTOWN CITY PD,murder,0
BURLINGTON,BORDENTOWN CITY PD,rape,0
BURLINGTON,BORDENTOWN CITY PD,robbery,26.2
BURLINGTON,BORDENTOWN TWP  PD,assault,40.6
BURLINGTON,BORDENTOWN TWP  PD,auto_theft,89.3
BURLINGTON,BORDENTOWN TWP  PD,burglary,24.3
BURLINGTON,BORDENTOWN TWP  PD,larceny,340.8
BURLINGTON,BORDENTOWN TWP  PD,murder,0
BURLINGTON,BORDENTOWN TWP  PD,rape,8.1
BURLINGTON,BORDENTOWN TWP  PD,robbery,8.1
BURLINGTON,BURLINGTON CITY PD,assault,152.8
BURLINGTON,BURLINGTON CITY PD,auto_theft,81.5
BURLINGTON,BURLINGTON CITY PD,burglary,193.5
BURLINGTON,BURLINGTON CITY PD,larceny,702.9
BURLINGTON,BURLINGTON CITY PD,murder,0
BURLINGTON,BURLINGTON CITY PD,rape,0
BURLINGTON,BURLINGTON CITY PD,robbery,50.9
BURLINGTON,BURLINGTON TWP PD,assault,83.1
BURLINGTON,BURLINGTON TWP PD,auto_theft,48.1
BURLINGTON,BURLINGTON TWP PD,burglary,109.4
BURLINGTON,BURLINGTON TWP PD,larceny,923.1
BURLINGTON,BURLINGTON TWP PD,murder,4.4
BURLINGTON,BURLINGTON TWP PD,rape,21.9
BURLINGTON,BURLINGTON TWP PD,robbery,4.4
BURLINGTON,CHESTERFIELD TWP PD,assault,0
BURLINGTON,CHESTERFIELD TWP PD,auto_theft,26.4
BURLINGTON,CHESTERFIELD TWP PD,burglary,0
BURLINGTON,CHESTERFIELD TWP PD,larceny,79.3
BURLINGTON,CHESTERFIELD TWP PD,murder,0
BURLINGTON,CHESTERFIELD TWP PD,rape,0
BURLINGTON,CHESTERFIELD TWP PD,robbery,0
BURLINGTON,CINNAMINSON PD,assault,30.1
BURLINGTON,CINNAMINSON PD,auto_theft,42.1
BURLINGTON,CINNAMINSON PD,burglary,126.3
BURLINGTON,CINNAMINSON PD,larceny,1545.4
BURLINGTON,CINNAMINSON PD,murder,0
BURLINGTON,CINNAMINSON PD,rape,0
BURLINGTON,CINNAMINSON PD,robbery,0
BURLINGTON,DELANCO TWP PD,assault,44.4
BURLINGTON,DELANCO TWP PD,auto_theft,0
BURLINGTON,DELANCO TWP PD,burglary,22.2
BURLINGTON,DELANCO TWP PD,larceny,377
BURLINGTON,DELANCO TWP PD,murder,0
BURLINGTON,DELANCO TWP PD,rape,0
BURLINGTON,DELANCO TWP PD,robbery,0
BURLINGTON,DELRAN TWP PD,assault,12.1
BURLINGTON,DELRAN TWP PD,auto_theft,30.2
BURLINGTON,DELRAN TWP PD,burglary,90.5
BURLINGTON,DELRAN TWP PD,larceny,705.7
BURLINGTON,DELRAN TWP PD,murder,0
BURLINGTON,DELRAN TWP PD,rape,6
BURLINGTON,DELRAN TWP PD,robbery,0
BURLINGTON,EASTAMPTON TWP PD,assault,0
BURLINGTON,EASTAMPTON TWP PD,auto_theft,84.2
BURLINGTON,EASTAMPTON TWP PD,burglary,84.2
BURLINGTON,EASTAMPTON TWP PD,larceny,791.2
BURLINGTON,EASTAMPTON TWP PD,murder,0
BURLINGTON,EASTAMPTON TWP PD,rape,0
BURLINGTON,EASTAMPTON TWP PD,robbery,33.7
BURLINGTON,EDGEWATER PARK TWP PD,assault,103.3
BURLINGTON,EDGEWATER PARK TWP PD,auto_theft,80.3
BURLINGTON,EDGEWATER PARK TWP PD,burglary,126.2
BURLINGTON,EDGEWATER PARK TWP PD,larceny,527.9
BURLINGTON,EDGEWATER PARK TWP PD,murder,11.5
BURLINGTON,EDGEWATER PARK TWP PD,rape,0
BURLINGTON,EDGEWATER PARK TWP PD,robbery,11.5
BURLINGTON,EVESHAM TWP PD,assault,37.5
BURLINGTON,EVESHAM TWP PD,auto_theft,15.4
BURLINGTON,EVESHAM TWP PD,burglary,114.7
BURLINGTON,EVESHAM TWP PD,larceny,460.8
BURLINGTON,EVESHAM TWP PD,murder,0
BURLINGTON,EVESHAM TWP PD,rape,6.6
BURLINGTON,EVESHAM TWP PD,robbery,2.2
BURLINGTON,FLORENCE TWP PD,assault,39.2
BURLINGTON,FLORENCE TWP PD,auto_theft,7.8
BURLINGTON,FLORENCE TWP PD,burglary,15.7
BURLINGTON,FLORENCE TWP PD,larceny,211.8
BURLINGTON,FLORENCE TWP PD,murder,0
BURLINGTON,FLORENCE TWP PD,rape,7.8
BURLINGTON,FLORENCE TWP PD,robbery,0
BURLINGTON,LUMBERTON TWP PD,assault,49
BURLINGTON,LUMBERTON TWP PD,auto_theft,122.4
BURLINGTON,LUMBERTON TWP PD,burglary,97.9
BURLINGTON,LUMBERTON TWP PD,larceny,881.4
BURLINGTON,LUMBERTON TWP PD,murder,0
BURLINGTON,LUMBERTON TWP PD,rape,8.2
BURLINGTON,LUMBERTON TWP PD,robbery,40.8
BURLINGTON,MANSFIELD TWP PD,assault,0
BURLINGTON,MANSFIELD TWP PD,auto_theft,163.2
BURLINGTON,MANSFIELD TWP PD,burglary,46.6
BURLINGTON,MANSFIELD TWP PD,larceny,256.5
BURLINGTON,MANSFIELD TWP PD,murder,0
BURLINGTON,MANSFIELD TWP PD,rape,11.7
BURLINGTON,MANSFIELD TWP PD,robbery,0
BURLINGTON,MAPLE SHADE PD,assault,111.9
BURLINGTON,MAPLE SHADE PD,auto_theft,159.8
BURLINGTON,MAPLE SHADE PD,burglary,197.1
BURLINGTON,MAPLE SHADE PD,larceny,1331.8
BURLINGTON,MAPLE SHADE PD,murder,5.3
BURLINGTON,MAPLE SHADE PD,rape,42.6
BURLINGTON,MAPLE SHADE PD,robbery,37.3
BURLINGTON,MEDFORD LAKES PD,assault,25
BURLINGTON,MEDFORD LAKES PD,auto_theft,0
BURLINGTON,MEDFORD LAKES PD,burglary,25
BURLINGTON,MEDFORD LAKES PD,larceny,300.4
BURLINGTON,MEDFORD LAKES PD,murder,0
BURLINGTON,MEDFORD LAKES PD,rape,0
BURLINGTON,MEDFORD LAKES PD,robbery,0
BURLINGTON,MEDFORD TWP PD,assault,25.5
BURLINGTON,MEDFORD TWP PD,auto_theft,4.2
BURLINGTON,MEDFORD TWP PD,burglary,89.1
BURLINGTON,MEDFORD TWP PD,larceny,517.9
BURLINGTON,MEDFORD TWP PD,murder,0
BURLINGTON,MEDFORD TWP PD,rape,17
BURLINGTON,MEDFORD TWP PD,robbery,0
BURLINGTON,MOORESTOWN PD,assault,24.4
BURLINGTON,MOORESTOWN PD,auto_theft,43.9
BURLINGTON,MOORESTOWN PD,burglary,63.4
BURLINGTON,MOORESTOWN PD,larceny,433.9
BURLINGTON,MOORESTOWN PD,murder,0
BURLINGTON,MOORESTOWN PD,rape,0
BURLINGTON,MOORESTOWN PD,robbery,14.6
BURLINGTON,MOUNT HOLLY PD,assault,289.9
BURLINGTON,MOUNT HOLLY PD,auto_theft,10.4
BURLINGTON,MOUNT HOLLY PD,burglary,31.1
BURLINGTON,MOUNT HOLLY PD,larceny,797.3
BURLINGTON,MOUNT HOLLY PD,murder,0
BURLINGTON,MOUNT HOLLY PD,rape,41.4
BURLINGTON,MOUNT HOLLY PD,robbery,20.7
BURLINGTON,MOUNT LAUREL TWP PD,assault,50.4
BURLINGTON,MOUNT LAUREL TWP PD,auto_theft,55.2
BURLINGTON,MOUNT LAUREL TWP PD,burglary,48
BURLINGTON,MOUNT LAUREL TWP PD,larceny,816.7
BURLINGTON,MOUNT LAUREL TWP PD,murder,4.8
BURLINGTON,MOUNT LAUREL TWP PD,rape,26.4
BURLINGTON,MOUNT LAUREL TWP PD,robbery,14.4
BURLINGTON,NEW HANOVER TWP PD,assault,0
BURLINGTON,NEW HANOVER TWP PD,auto_theft,0
BURLINGTON,NEW HANOVER TWP PD,burglary,0
BURLINGTON,NEW HANOVER TWP PD,larceny,40
BURLINGTON,NEW HANOVER TWP PD,murder,0
BURLINGTON,NEW HANOVER TWP PD,rape,0
BURLINGTON,NEW HANOVER TWP PD,robbery,0
BURLINGTON,NORTH HANOVER TWP PD,assault,53.2
BURLINGTON,NORTH HANOVER TWP PD,auto_theft,26.6
BURLINGTON,NORTH HANOVER TWP PD,burglary,53.2
BURLINGTON,NORTH HANOVER TWP PD,larceny,93.1
BURLINGTON,NORTH HANOVER TWP PD,murder,0
BURLINGTON,NORTH HANOVER TWP PD,rape,0
BURLINGTON,NORTH HANOVER TWP PD,robbery,0
BURLINGTON,PALMYRA BORO PD,assault,83.4
BURLINGTON,PALMYRA BORO PD,auto_theft,27.8
BURLINGTON,PALMYRA BORO PD,burglary,111.1
BURLINGTON,PALMYRA BORO PD,larceny,1139.2
BURLINGTON,PALMYRA BORO PD,murder,0
BURLINGTON,PALMYRA BORO PD,rape,13.9
BURLINGTON,PALMYRA BORO PD,robbery,13.9
BURLINGTON,PEMBERTON BORO PD,assault,0
BURLINGTON,PEMBERTON BORO PD,auto_theft,0
BURLINGTON,PEMBERTON BORO PD,burglary,150.3
BURLINGTON,PEMBERTON BORO PD,larceny,1051.8
BURLINGTON,PEMBERTON BORO PD,murder,0
BURLINGTON,PEMBERTON BORO PD,rape,0
BURLINGTON,PEMBERTON BORO PD,robbery,0
BURLINGTON,PEMBERTON TWP PD,assault,91.9
BURLINGTON,PEMBERTON TWP PD,auto_theft,106.6
BURLINGTON,PEMBERTON TWP PD,burglary,334.4
BURLINGTON,PEMBERTON TWP PD,larceny,665.1
BURLINGTON,PEMBERTON TWP PD,murder,3.7
BURLINGTON,PEMBERTON TWP PD,rape,22
BURLINGTON,PEMBERTON TWP PD,robbery,29.4
BURLINGTON,RIVERSIDE PD,assault,101.6
BURLINGTON,RIVERSIDE PD,auto_theft,0
BURLINGTON,RIVERSIDE PD,burglary,139.7
BURLINGTON,RIVERSIDE PD,larceny,546
BURLINGTON,RIVERSIDE PD,murder,0
BURLINGTON,RIVERSIDE PD,rape,12.7
BURLINGTON,RIVERSIDE PD,robbery,0
BURLINGTON,RIVERTON BORO PD,assault,0
BURLINGTON,RIVERTON BORO PD,auto_theft,37.1
BURLINGTON,RIVERTON BORO PD,burglary,0
BURLINGTON,RIVERTON BORO PD,larceny,481.8
BURLINGTON,RIVERTON BORO PD,murder,0
BURLINGTON,RIVERTON BORO PD,rape,0
BURLINGTON,RIVERTON BORO PD,robbery,0
BURLINGTON,SPRINGFIELD TWP PD,assault,0
BURLINGTON,SPRINGFIELD TWP PD,auto_theft,30.5
BURLINGTON,SPRINGFIELD TWP PD,burglary,91.5
BURLINGTON,SPRINGFIELD TWP PD,larceny,274.4
BURLINGTON,SPRINGFIELD TWP PD,murder,0
BURLINGTON,SPRINGFIELD TWP PD,rape,0
BURLINGTON,SPRINGFIELD TWP PD,robbery,0
BURLINGTON,STATE POLICE BURLINGTON COUNTY,assault,43
BURLINGTON,STATE POLICE BURLINGTON COUNTY,auto_theft,50.2
BURLINGTON,STATE POLICE BURLINGTON COUNTY,burglary,125.6
BURLINGTON,STATE POLICE BURLINGTON COUNTY,larceny,355.1
BURLINGTON,STATE POLICE BURLINGTON COUNTY,murder,0
BURLINGTON,STATE POLICE BURLINGTON COUNTY,rape,14.3
BURLINGTON,STATE POLICE BURLINGTON COUNTY,robbery,3.6
BURLINGTON,WESTAMPTON TWP PD,assault,182.8
BURLINGTON,WESTAMPTON TWP PD,auto_theft,57.1
BURLINGTON,WESTAMPTON TWP PD,burglary,194.2
BURLINGTON,WESTAMPTON TWP PD,larceny,994.1
BURLINGTON,WESTAMPTON TWP PD,murder,0
BURLINGTON,WESTAMPTON TWP PD,rape,68.6
BURLINGTON,WESTAMPTON TWP PD,robbery,11.4
BURLINGTON,WILLINGBORO PD,assault,118.3
BURLINGTON,WILLINGBORO PD,auto_theft,24.9
BURLINGTON,WILLINGBORO PD,burglary,84
BURLINGTON,WILLINGBORO PD,larceny,193
BURLINGTON,WILLINGBORO PD,murder,0
BURLINGTON,WILLINGBORO PD,rape,0
BURLINGTON,WILLINGBORO PD,robbery,28
CAMDEN,AUDUBON PARK PD,assault,200.6
CAMDEN,AUDUBON PARK PD,auto_theft,0
CAMDEN,AUDUBON PARK PD,burglary,401.2
CAMDEN,AUDUBON PARK PD,larceny,802.4
CAMDEN,AUDUBON PARK PD,murder,0
CAMDEN,AUDUBON PARK PD,rape,0
CAMDEN,AUDUBON PARK PD,robbery,100.3
CAMDEN,AUDUBON PD,assault,93
CAMDEN,AUDUBON PD,auto_theft,46.5
CAMDEN,AUDUBON PD,burglary,81.4
CAMDEN,AUDUBON PD,larceny,2325.9
CAMDEN,AUDUBON PD,murder,0
CAMDEN,AUDUBON PD,rape,0
CAMDEN,AUDUBON PD,robbery,69.8
CAMDEN,BARRINGTON PD,assault,75.1
CAMDEN,BARRINGTON PD,auto_theft,45
CAMDEN,BARRINGTON PD,burglary,90.1
CAMDEN,BARRINGTON PD,larceny,420.4
CAMDEN,BARRINGTON PD,murder,0
CAMDEN,BARRINGTON PD,rape,0
CAMDEN,BARRINGTON PD,robbery,15
CAMDEN,BELLMAWR PD,assault,79.6
CAMDEN,BELLMAWR PD,auto_theft,61.9
CAMDEN,BELLMAWR PD,burglary,44.2
CAMDEN,BELLMAWR PD,larceny,1016.6
CAMDEN,BELLMAWR PD,murder,0
CAMDEN,BELLMAWR PD,rape,0
CAMDEN,BELLMAWR PD,robbery,8.8
CAMDEN,BERLIN BORO PD,assault,80.1
CAMDEN,BERLIN BORO PD,auto_theft,26.7
CAMDEN,BERLIN BORO PD,burglary,120.1
CAMDEN,BERLIN BORO PD,larceny,867.2
CAMDEN,BERLIN BORO PD,murder,0
CAMDEN,BERLIN BORO PD,rape,13.3
CAMDEN,BERLIN BORO PD,robbery,13.3
CAMDEN,BERLIN TWP PD,assault,54.2
CAMDEN,BERLIN TWP PD,auto_theft,18.1
CAMDEN,BERLIN TWP PD,burglary,36.2
CAMDEN,BERLIN TWP PD,larceny,2223.4
CAMDEN,BERLIN TWP PD,murder,0
CAMDEN,BERLIN TWP PD,rape,0
CAMDEN,BERLIN TWP PD,robbery,18.1
CAMDEN,BROOKLAWN PD,assault,157.6
CAMDEN,BROOKLAWN PD,auto_theft,262.6
CAMDEN,BROOKLAWN PD,burglary,577.7
CAMDEN,BROOKLAWN PD,larceny,5252.1
CAMDEN,BROOKLAWN PD,murder,0
CAMDEN,BROOKLAWN PD,rape,52.5
CAMDEN,BROOKLAWN PD,robbery,315.1
CAMDEN,CAMDEN PD,assault,877.8
CAMDEN,CAMDEN PD,auto_theft,407.4
CAMDEN,CAMDEN PD,burglary,263.9
CAMDEN,CAMDEN PD,larceny,1047.3
CAMDEN,CAMDEN PD,murder,24.6
CAMDEN,CAMDEN PD,rape,57.4
CAMDEN,CAMDEN PD,robbery,240.6
CAMDEN,CHERRY HILL TWP PD,assault,55.3
CAMDEN,CHERRY HILL TWP PD,auto_theft,72.3
CAMDEN,CHERRY HILL TWP PD,burglary,102
CAMDEN,CHERRY HILL TWP PD,larceny,1364.4
CAMDEN,CHERRY HILL TWP PD,murder,0
CAMDEN,CHERRY HILL TWP PD,rape,1.4
CAMDEN,CHERRY HILL TWP PD,robbery,34
CAMDEN,CHESILHURST PD,assault,123.7
CAMDEN,CHESILHURST PD,auto_theft,185.5
CAMDEN,CHESILHURST PD,burglary,556.6
CAMDEN,CHESILHURST PD,larceny,556.6
CAMDEN,CHESILHURST PD,murder,0
CAMDEN,CHESILHURST PD,rape,61.8
CAMDEN,CHESILHURST PD,robbery,0
CAMDEN,CLEMENTON BORO PD,assault,61.4
CAMDEN,CLEMENTON BORO PD,auto_theft,0
CAMDEN,CLEMENTON BORO PD,burglary,388.8
CAMDEN,CLEMENTON BORO PD,larceny,859.4
CAMDEN,CLEMENTON BORO PD,murder,0
CAMDEN,CLEMENTON BORO PD,rape,0
CAMDEN,CLEMENTON BORO PD,robbery,0
CAMDEN,COLLINGSWOOD PD,assault,72.2
CAMDEN,COLLINGSWOOD PD,auto_theft,57.8
CAMDEN,COLLINGSWOOD PD,burglary,310.6
CAMDEN,COLLINGSWOOD PD,larceny,1350.9
CAMDEN,COLLINGSWOOD PD,murder,0
CAMDEN,COLLINGSWOOD PD,rape,21.7
CAMDEN,COLLINGSWOOD PD,robbery,57.8
CAMDEN,GIBBSBORO PD,assault,90.5
CAMDEN,GIBBSBORO PD,auto_theft,0
CAMDEN,GIBBSBORO PD,burglary,135.7
CAMDEN,GIBBSBORO PD,larceny,452.3
CAMDEN,GIBBSBORO PD,murder,0
CAMDEN,GIBBSBORO PD,rape,0
CAMDEN,GIBBSBORO PD,robbery,0
CAMDEN,GLOUCESTER CITY PD,assault,71.6
CAMDEN,GLOUCESTER CITY PD,auto_theft,35.8
CAMDEN,GLOUCESTER CITY PD,burglary,277.6
CAMDEN,GLOUCESTER CITY PD,larceny,1450.7
CAMDEN,GLOUCESTER CITY PD,murder,0
CAMDEN,GLOUCESTER CITY PD,rape,0
CAMDEN,GLOUCESTER CITY PD,robbery,26.9
CAMDEN,GLOUCESTER TWP PD,assault,23.7
CAMDEN,GLOUCESTER TWP PD,auto_theft,31.6
CAMDEN,GLOUCESTER TWP PD,burglary,69.6
CAMDEN,GLOUCESTER TWP PD,larceny,788
CAMDEN,GLOUCESTER TWP PD,murder,0
CAMDEN,GLOUCESTER TWP PD,rape,11.1
CAMDEN,GLOUCESTER TWP PD,robbery,14.2
CAMDEN,HADDON HEIGHTS PD,assault,13.3
CAMDEN,HADDON HEIGHTS PD,auto_theft,0
CAMDEN,HADDON HEIGHTS PD,burglary,80
CAMDEN,HADDON HEIGHTS PD,larceny,320.1
CAMDEN,HADDON HEIGHTS PD,murder,0
CAMDEN,HADDON HEIGHTS PD,rape,0
CAMDEN,HADDON HEIGHTS PD,robbery,0
CAMDEN,HADDON TWP PD,assault,96.6
CAMDEN,HADDON TWP PD,auto_theft,48.3
CAMDEN,HADDON TWP PD,burglary,234.5
CAMDEN,HADDON TWP PD,larceny,1151.7
CAMDEN,HADDON TWP PD,murder,6.9
CAMDEN,HADDON TWP PD,rape,0
CAMDEN,HADDON TWP PD,robbery,27.6
CAMDEN,HADDONFIELD PD,assault,17.8
CAMDEN,HADDONFIELD PD,auto_theft,53.3
CAMDEN,HADDONFIELD PD,burglary,97.8
CAMDEN,HADDONFIELD PD,larceny,1315.2
CAMDEN,HADDONFIELD PD,murder,0
CAMDEN,HADDONFIELD PD,rape,0
CAMDEN,HADDONFIELD PD,robbery,8.9
CAMDEN,HI-NELLA POLICE DEPARTMENT,assault,233.9
CAMDEN,HI-NELLA POLICE DEPARTMENT,auto_theft,117
CAMDEN,HI-NELLA POLICE DEPARTMENT,burglary,117
CAMDEN,HI-NELLA POLICE DEPARTMENT,larceny,818.7
CAMDEN,HI-NELLA POLICE DEPARTMENT,murder,0
CAMDEN,HI-NELLA POLICE DEPARTMENT,rape,0
CAMDEN,HI-NELLA POLICE DEPARTMENT,robbery,0
CAMDEN,LAUREL SPRINGS PD,assault,161.6
CAMDEN,LAUREL SPRINGS PD,auto_theft,0
CAMDEN,LAUREL SPRINGS PD,burglary,53.9
CAMDEN,LAUREL SPRINGS PD,larceny,431
CAMDEN,LAUREL SPRINGS PD,murder,0
CAMDEN,LAUREL SPRINGS PD,rape,0
CAMDEN,LAUREL SPRINGS PD,robbery,0
CAMDEN,LAWNSIDE BORO PD,assault,139.1
CAMDEN,LAWNSIDE BORO PD,auto_theft,0
CAMDEN,LAWNSIDE BORO PD,burglary,313
CAMDEN,LAWNSIDE BORO PD,larceny,2017.4
CAMDEN,LAWNSIDE BORO PD,murder,0
CAMDEN,LAWNSIDE BORO PD,rape,0
CAMDEN,LAWNSIDE BORO PD,robbery,104.3
CAMDEN,LINDENWOLD BORO PD,assault,261.6
CAMDEN,LINDENWOLD BORO PD,auto_theft,145.3
CAMDEN,LINDENWOLD BORO PD,burglary,418.5
CAMDEN,LINDENWOLD BORO PD,larceny,1307.8
CAMDEN,LINDENWOLD BORO PD,murder,5.8
CAMDEN,LINDENWOLD BORO PD,rape,63.9
CAMDEN,LINDENWOLD BORO PD,robbery,116.3
CAMDEN,MAGNOLIA PD,assault,236
CAMDEN,MAGNOLIA PD,auto_theft,0
CAMDEN,MAGNOLIA PD,burglary,259.6
CAMDEN,MAGNOLIA PD,larceny,1463.3
CAMDEN,MAGNOLIA PD,murder,0
CAMDEN,MAGNOLIA PD,rape,0
CAMDEN,MAGNOLIA PD,robbery,47.2
CAMDEN,MERCHANTVILLE PD,assault,107.8
CAMDEN,MERCHANTVILLE PD,auto_theft,53.9
CAMDEN,MERCHANTVILLE PD,burglary,161.6
CAMDEN,MERCHANTVILLE PD,larceny,1050.6
CAMDEN,MERCHANTVILLE PD,murder,0
CAMDEN,MERCHANTVILLE PD,rape,0
CAMDEN,MERCHANTVILLE PD,robbery,26.9
CAMDEN,MT. EPHRAIM PD,assault,65.7
CAMDEN,MT. EPHRAIM PD,auto_theft,87.6
CAMDEN,MT. EPHRAIM PD,burglary,241
CAMDEN,MT. EPHRAIM PD,larceny,4775.5
CAMDEN,MT. EPHRAIM PD,murder,0
CAMDEN,MT. EPHRAIM PD,rape,0
CAMDEN,MT. EPHRAIM PD,robbery,21.9
CAMDEN,OAKLYN BORO PD,assault,50.8
CAMDEN,OAKLYN BORO PD,auto_theft,152.5
CAMDEN,OAKLYN BORO PD,burglary,305
CAMDEN,OAKLYN BORO PD,larceny,1474.3
CAMDEN,OAKLYN BORO PD,murder,0
CAMDEN,OAKLYN BORO PD,rape,0
CAMDEN,OAKLYN BORO PD,robbery,50.8
CAMDEN,PENNSAUKEN TWP PD,assault,144
CAMDEN,PENNSAUKEN TWP PD,auto_theft,231.5
CAMDEN,PENNSAUKEN TWP PD,burglary,290.8
CAMDEN,PENNSAUKEN TWP PD,larceny,1346.7
CAMDEN,PENNSAUKEN TWP PD,murder,2.8
CAMDEN,PENNSAUKEN TWP PD,rape,5.6
CAMDEN,PENNSAUKEN TWP PD,robbery,70.6
CAMDEN,PINE HILL PD,assault,172.6
CAMDEN,PINE HILL PD,auto_theft,115
CAMDEN,PINE HILL PD,burglary,258.8
CAMDEN,PINE HILL PD,larceny,757.4
CAMDEN,PINE HILL PD,murder,0
CAMDEN,PINE HILL PD,rape,9.6
CAMDEN,PINE HILL PD,robbery,47.9
CAMDEN,RUNNEMEDE PD,assault,48.4
CAMDEN,RUNNEMEDE PD,auto_theft,84.7
CAMDEN,RUNNEMEDE PD,burglary,193.7
CAMDEN,RUNNEMEDE PD,larceny,1162.1
CAMDEN,RUNNEMEDE PD,murder,12.1
CAMDEN,RUNNEMEDE PD,rape,0
CAMDEN,RUNNEMEDE PD,robbery,24.2
CAMDEN,SOMERDALE PD,assault,145.9
CAMDEN,SOMERDALE PD,auto_theft,36.5
CAMDEN,SOMERDALE PD,burglary,182.3
CAMDEN,SOMERDALE PD,larceny,3373.5
CAMDEN,SOMERDALE PD,murder,0
CAMDEN,SOMERDALE PD,rape,0
CAMDEN,SOMERDALE PD,robbery,18.2
CAMDEN,STRATFORD BORO PD,assault,14.5
CAMDEN,STRATFORD BORO PD,auto_theft,43.4
CAMDEN,STRATFORD BORO PD,burglary,72.3
CAMDEN,STRATFORD BORO PD,larceny,911.3
CAMDEN,STRATFORD BORO PD,murder,0
CAMDEN,STRATFORD BORO PD,rape,0
CAMDEN,STRATFORD BORO PD,robbery,28.9
CAMDEN,VOORHEES TWP PD,assault,24.1
CAMDEN,VOORHEES TWP PD,auto_theft,24.1
CAMDEN,VOORHEES TWP PD,burglary,96.3
CAMDEN,VOORHEES TWP PD,larceny,533.2
CAMDEN,VOORHEES TWP PD,murder,0
CAMDEN,VOORHEES TWP PD,rape,0
CAMDEN,VOORHEES TWP PD,robbery,13.8
CAMDEN,WATERFORD TWP PD,assault,112.8
CAMDEN,WATERFORD TWP PD,auto_theft,37.6
CAMDEN,WATERFORD TWP PD,burglary,28.2
CAMDEN,WATERFORD TWP PD,larceny,281.9
CAMDEN,WATERFORD TWP PD,murder,0
CAMDEN,WATERFORD TWP PD,rape,9.4
CAMDEN,WATERFORD TWP PD,robbery,9.4
CAMDEN,WINSLOW TWP PD,assault,106.8
CAMDEN,WINSLOW TWP PD,auto_theft,46.9
CAMDEN,WINSLOW TWP PD,burglary,101.6
CAMDEN,WINSLOW TWP PD,larceny,500.2
CAMDEN,WINSLOW TWP PD,murder,0
CAMDEN,WINSLOW TWP PD,rape,5.2
CAMDEN,WINSLOW TWP PD,robbery,28.7
CAMDEN,WOODLYNNE PD,assault,344.6
CAMDEN,WOODLYNNE PD,auto_theft,379
CAMDEN,WOODLYNNE PD,burglary,241.2
CAMDEN,WOODLYNNE PD,larceny,1378.4
CAMDEN,WOODLYNNE PD,murder,0
CAMDEN,WOODLYNNE PD,rape,0
CAMDEN,WOODLYNNE PD,robbery,34.5
CAPE MAY,AVALON BORO PD,assault,556.4
CAPE MAY,AVALON BORO PD,auto_theft,0
CAPE MAY,AVALON BORO PD,burglary,1271.9
CAPE MAY,AVALON BORO PD,larceny,17488.1
CAPE MAY,AVALON BORO PD,murder,0
CAPE MAY,AVALON BORO PD,rape,0
CAPE MAY,AVALON BORO PD,robbery,0
CAPE MAY,CAPE MAY CITY PD,assault,0
CAPE MAY,CAPE MAY CITY PD,auto_theft,28.9
CAPE MAY,CAPE MAY CITY PD,burglary,28.9
